id,label
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_36.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_37.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_38.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_39.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_4.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_40.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_41.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_42.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_43.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_44.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_45.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_46.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_47.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_48.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_49.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_5.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_50.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_51.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_52.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_53.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_54.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_55.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_56.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_57.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_58.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_59.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_6.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_60.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_61.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_62.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_63.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_64.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_65.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_66.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_67.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_68.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_69.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_7.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_70.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_71.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_72.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_73.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_74.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_75.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_76.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_77.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_78.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_79.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_8.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_80.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_81.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_82.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_83.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_84.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_85.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_86.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_87.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_88.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_89.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_9.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_90.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_91.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_92.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_93.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_94.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_95.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_96.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_97.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_98.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame1/axis3/3D_View3_99.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_1.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_10.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_100.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_101.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_102.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_103.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_104.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_105.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_106.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_107.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_108.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_109.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_11.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_12.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_13.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_14.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_15.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_16.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_17.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_18.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_19.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_2.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_20.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_21.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_22.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_23.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_24.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_25.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_26.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_27.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_28.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_29.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_3.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_30.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_31.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_32.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_33.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_34.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_35.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_36.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_37.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_38.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_39.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_4.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_40.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_41.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_42.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_43.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_44.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_45.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_46.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_47.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_48.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_49.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_5.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_50.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_51.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_52.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_53.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_54.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_55.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_56.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_57.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_58.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_59.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_6.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_60.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_61.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_62.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_63.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_64.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_65.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_66.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_67.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_68.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_69.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_7.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_70.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_71.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_72.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_73.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_74.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_75.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_76.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_77.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_78.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_79.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_8.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_80.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_81.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_82.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_83.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_84.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_85.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_86.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_87.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_88.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_89.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_9.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_90.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_91.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_92.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_93.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_94.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_95.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_96.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_97.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_98.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame2/axis3/3D_View3_99.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_1.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_10.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_100.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_101.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_102.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_103.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_104.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_105.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_106.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_107.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_108.png,healthy
/home/guilherme/Documents/noa/cidia19/data/3d-input/axis_images_tf19_black/exame3/axis3/3D_View3_109.png,healthy
